X1,X2,X3,Y
0.1133460377010802,0.06653880549972269,0.013944952645310149,-0.05976114681615052
0.06653880549972269,0.013944952645310149,-0.05976114681615052,-0.17661295330641624
0.013944952645310149,-0.05976114681615052,-0.17661295330641624,-0.2856379725772126
-0.05976114681615052,-0.17661295330641624,-0.2856379725772126,0.2748308686500829
-0.17661295330641624,-0.2856379725772126,0.2748308686500829,-0.28006243924638097
-0.2856379725772126,0.2748308686500829,-0.28006243924638097,-0.14825692236500698
0.2748308686500829,-0.28006243924638097,-0.14825692236500698,-0.040453125030354364
-0.28006243924638097,-0.14825692236500698,-0.040453125030354364,0.09793042302971733
-0.14825692236500698,-0.040453125030354364,0.09793042302971733,-0.042105325546794914
-0.040453125030354364,0.09793042302971733,-0.042105325546794914,-0.02903639571318961
0.09793042302971733,-0.042105325546794914,-0.02903639571318961,-0.057323199237883316
-0.042105325546794914,-0.02903639571318961,-0.057323199237883316,0.0655730178007019
-0.02903639571318961,-0.057323199237883316,0.0655730178007019,0.12316050476822049
-0.057323199237883316,0.0655730178007019,0.12316050476822049,-0.08325913011993613
0.0655730178007019,0.12316050476822049,-0.08325913011993613,-0.30730906719363904
0.12316050476822049,-0.08325913011993613,-0.30730906719363904,-0.35732164236773545
-0.08325913011993613,-0.30730906719363904,-0.35732164236773545,0.30140757076335434
-0.30730906719363904,-0.35732164236773545,0.30140757076335434,0.3804868723578969
-0.35732164236773545,0.30140757076335434,0.3804868723578969,0.060779629405741664
0.30140757076335434,0.3804868723578969,0.060779629405741664,-0.29668448131173675
0.3804868723578969,0.060779629405741664,-0.29668448131173675,-0.1685116879150348
0.060779629405741664,-0.29668448131173675,-0.1685116879150348,-0.06996908637720756
-0.29668448131173675,-0.1685116879150348,-0.06996908637720756,-0.012633915717769839
-0.1685116879150348,-0.06996908637720756,-0.012633915717769839,0.00661897302211667
-0.06996908637720756,-0.012633915717769839,0.00661897302211667,-0.01715443656934157
-0.012633915717769839,0.00661897302211667,-0.01715443656934157,-0.04774183807154453
0.00661897302211667,-0.01715443656934157,-0.04774183807154453,-0.07563353532260786
-0.01715443656934157,-0.04774183807154453,-0.07563353532260786,0.28033449222876516
-0.04774183807154453,-0.07563353532260786,0.28033449222876516,-0.5218626713619214
-0.07563353532260786,0.28033449222876516,-0.5218626713619214,0.6203215898877854
0.28033449222876516,-0.5218626713619214,0.6203215898877854,-0.3786194009915014
-0.5218626713619214,0.6203215898877854,-0.3786194009915014,-0.782853152293192
0.6203215898877854,-0.3786194009915014,-0.782853152293192,-0.22583210899630868
-0.3786194009915014,-0.782853152293192,-0.22583210899630868,0.2970159937474488
-0.782853152293192,-0.22583210899630868,0.2970159937474488,0.5609714900613822
-0.22583210899630868,0.2970159937474488,0.5609714900613822,0.541293222407627
0.2970159937474488,0.5609714900613822,0.541293222407627,0.3058392669131933
0.5609714900613822,0.541293222407627,0.3058392669131933,-0.6522106731057684
0.541293222407627,0.3058392669131933,-0.6522106731057684,0.5388783144624587
0.3058392669131933,-0.6522106731057684,0.5388783144624587,-0.45197011462971926
